GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 3
TotalNumTrainingExamples: 111
NumberOfClasses: 3
ClassIDsAndCounters: 
1	35
2	37
3	39
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 95
TimeSeriesData: 
-132.7	66.0172	1170.54
-132.513	66.0517	1172.72
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 70
TimeSeriesData: 
-202.402	-105.904	1176.3
-198.313	-102.393	1176.01
-198.277	-100.71	1177.73
-200.217	-100.715	1178.34
-197.433	-100.593	1178.19
-198.401	-101.215	1178.53
-202.439	-100.989	1177.11
-201.216	-101.257	1176.56
-203.279	-102.95	1177.17
-207.676	-103.786	1176.56
-202.707	-104.069	1176.71
-203.12	-103.721	1176.58
-203.241	-100.874	1174.98
-199.919	-94.4317	1173.95
-199.64	-81.4924	1172.52
-197.833	-60.313	1168.63
-192.751	-32.0896	1166.29
-181.714	0.724462	1166.55
-170.711	37.782	1165.35
-156.405	71.7264	1167.92
-141.587	100.737	1172.73
-124.51	131.561	1177.25
-105.26	156.776	1182.34
-87.4335	179.044	1188.05
-72.5383	198.197	1193.43
-59.3979	212.875	1197.66
-45.6345	220.547	1201.23
-34.0528	224.686	1203.72
-23.1251	227.237	1202.4
-13.0236	224.534	1199.39
-3.98035	217.655	1193.57
7.23244	206.143	1184.61
17.6271	190.87	1173.78
29.4238	174.385	1161.23
40.0754	147.407	1148.58
48.2375	121.702	1134.52
54.6992	97.471	1118.79
68.8895	54.2244	1114.41
76.8831	22.2203	1108.04
86.9162	-7.63043	1099.22
91.065	-30.1194	1086.99
97.1002	-53.1549	1081.2
102.558	-75.5334	1081.66
108.023	-91.3445	1083.31
107.936	-97.7141	1082.43
107.353	-97.3753	1082.98
106.706	-88.0034	1081.19
103.659	-78.0556	1086.59
99.9539	-60.1464	1090.27
94.6125	-41.4873	1096.91
84.4508	-13.9999	1102.36
74.7269	14.7734	1106.01
62.2517	40.8025	1112.59
48.1207	64.155	1119.55
33.3485	82.0745	1127.42
14.7625	92.1121	1135.25
-4.24308	99.9293	1140.46
-23.3336	105.165	1144.54
-41.4628	108.02	1147.31
-57.0197	107.227	1150.36
-71.862	103.218	1154.59
-86.2113	101.041	1156.15
-99.6151	101.732	1157.34
-112.405	100.479	1159.08
-123.48	95.2259	1162.37
-130.631	92.5285	1162.99
-138.145	88.7768	1164.57
-143.586	86.5322	1165.89
-145.007	87.7539	1164.73
-146.068	85.7441	1165.39
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 76
TimeSeriesData: 
-210.956	-105.45	1178.86
-209.258	-106.577	1178.93
-209.876	-109.575	1178.36
-210.645	-110.645	1178.46
-206.691	-110.662	1177.53
-207.422	-110.376	1177.15
-209.45	-109.213	1176.23
-206.314	-108.124	1176.64
-207.226	-102.399	1175.61
-207.388	-97.9573	1175.85
-203.517	-87.6764	1174.6
-201.168	-77.8935	1174.49
-201.063	-59.4221	1170.17
-189.018	-38.7778	1169.06
-180.936	-12.0545	1165.29
-169.264	16.2429	1163.44
-154.835	47.4764	1160.91
-139.963	75.0383	1162.56
-123.712	101.762	1164.11
-105.816	127.781	1168.12
-90.3048	152.422	1171.27
-73.7245	175.185	1175.76
-57.3661	192.177	1180.59
-41.1956	206.815	1183.17
-26.2267	216.847	1184.48
-12.5789	215.93	1184.02
-3.08169	211.753	1179.69
5.40999	203.993	1171.59
15.352	189.55	1162.28
20.5877	175.046	1147.93
24.1277	157.685	1130.84
37.8114	121.064	1123.79
42.8243	95.6311	1108.89
50.8755	65.4055	1098.66
61.1672	28.6224	1093.5
69.3731	-5.79656	1091.87
72.6476	-29.8282	1079.94
75.6867	-57.5964	1071.06
80.6449	-82.8878	1066.96
84.6989	-105.105	1066.81
87.6225	-124.159	1068.66
87.7828	-136.993	1069.04
87.9397	-142.359	1066.25
87.5157	-141.467	1065.34
85.1226	-135.133	1065.37
81.0791	-117.971	1058.67
80.9119	-101.9	1067.38
76.346	-83.1185	1075.3
72.476	-61.553	1082.49
66.9531	-37.6361	1090.73
55.7027	-9.29455	1097.48
42.5644	21.1165	1099.18
31.6412	44.964	1107.37
18.3243	62.1197	1115.58
4.08319	77.5074	1119.89
-12.0281	83.7504	1125.34
-30.714	89.6872	1127.27
-48.4818	87.5884	1131.35
-65.3262	83.488	1135.47
-82.2276	82.878	1138.14
-95.8133	80.8142	1141.92
-109.192	79.4513	1143.94
-120.409	76.3924	1147.95
-131.848	73.7913	1151.8
-139.796	73.1571	1154.02
-144.609	72.7074	1155.04
-151.639	72.7236	1156.34
-154.426	74.9326	1156.28
-155.443	76.3133	1155.23
-154.148	76.07	1155.24
-151.339	73.876	1156.51
-149.052	74.5101	1155.74
-147.469	75.7627	1154.99
-146.915	74.54	1155.76
-143.543	72.0575	1157.38
-141.852	71.8941	1157.54
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 73
TimeSeriesData: 
-207.816	-109.715	1162.22
-204.695	-107.091	1163.29
-201.881	-102.573	1163.75
-200.47	-103.077	1164.2
-199.91	-102.038	1163.75
-199.894	-104.957	1164.26
-200.206	-107.823	1165.14
-201.503	-108.595	1164.08
-203.16	-108.957	1163.94
-202.538	-109.757	1163.4
-202.387	-109.639	1163.59
-202.378	-109.249	1162.73
-200.27	-109.916	1164.44
-198.96	-102.195	1161.37
-196.39	-92.3326	1160.23
-193.92	-80.4359	1158.9
-190.854	-61.4293	1155.39
-183.804	-38.6594	1153.09
-172.491	-9.59155	1149.9
-161.252	18.9446	1149.19
-146.544	51.8088	1149.13
-131.365	80.1592	1152.26
-114.102	108.184	1157.57
-97.291	133.85	1163.47
-78.3396	159.517	1169.89
-60.6625	178.497	1177.35
-43.2376	194.766	1182.14
-29.7381	202.984	1184.08
-17.1554	206.317	1184.31
-9.13938	205.908	1180.72
0.102641	189.238	1175.31
9.44705	176.541	1166.91
16.8651	162.241	1154.48
26.8189	133.795	1144.68
35.8643	110.574	1131.28
45.1499	82.2314	1117.9
53.8656	45.1807	1108.69
62.9269	12.2245	1099.14
72.9834	-21.1847	1090.67
77.0074	-50.305	1078.31
86.304	-80.6307	1076.87
89.9544	-102.909	1069.82
93.6528	-122.517	1070.54
94.1431	-134.539	1067.89
91.4601	-144.4	1068.54
91.1275	-149.154	1068.2
91.1392	-145.743	1068.98
92.0608	-133.457	1064.69
92.8665	-115.818	1064.81
88.2931	-95.7144	1073.36
85.6253	-70.1719	1077.23
80.5007	-46.8678	1091.28
69.9836	-17.4443	1099.63
57.2478	16.2509	1102.21
42.1231	37.0264	1112.98
